2025-05-22 22:33:17,883 INFO    StreamThr :30740 [internal.py:wandb_internal():86] W&B internal server running at pid: 30740, started at: 2025-05-22 22:33:17.882574
2025-05-22 22:33:20,604 DEBUG   HandlerThread:30740 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.9.19', 'heartbeatAt': '2025-05-22T14:33:20.604203', 'startedAt': '2025-05-22T14:33:17.880046', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'D:\\github\\Opt\\main\\main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'host': 'DESKTOP-RVG428G', 'username': 'HanlinWang', 'executable': 'D:\\anaconda\\envs\\agent3\\python.exe', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2200.0, 'min': 0.0, 'max': 2200.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 0.0, 'max': 2200.0}], 'disk': {'/': {'total': 620.9248008728027, 'used': 527.4570617675781}}, 'gpu': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 31.74596405029297}}
2025-05-22 22:33:20,604 INFO    HandlerThread:30740 [system_monitor.py:probe():211] Finished collecting system info
2025-05-22 22:33:20,604 INFO    HandlerThread:30740 [system_monitor.py:probe():214] Publishing system info
2025-05-22 22:33:20,604 DEBUG   HandlerThread:30740 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-05-22 22:33:20,605 DEBUG   HandlerThread:30740 [system_info.py:_save_pip():68] Saving pip packages done
2025-05-22 22:33:20,605 DEBUG   HandlerThread:30740 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-05-22 22:33:21,426 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\requirements.txt
2025-05-22 22:33:21,426 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\conda-environment.yaml
2025-05-22 22:33:38,194 DEBUG   HandlerThread:30740 [system_info.py:_save_conda():87] Saving conda packages done
2025-05-22 22:33:38,194 INFO    HandlerThread:30740 [system_monitor.py:probe():216] Finished publishing system info
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: status_report
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: keepalive
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: status_report
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: keepalive
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: status_report
2025-05-22 22:33:38,198 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: keepalive
2025-05-22 22:33:38,199 DEBUG   SenderThread:30740 [sender.py:send():379] send: files
2025-05-22 22:33:38,199 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2025-05-22 22:33:38,204 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: stop_status
2025-05-22 22:33:38,204 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: stop_status
2025-05-22 22:33:38,205 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: internal_messages
2025-05-22 22:33:38,563 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\conda-environment.yaml
2025-05-22 22:33:38,563 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\wandb-metadata.json
2025-05-22 22:33:38,572 DEBUG   SenderThread:30740 [sender.py:send():379] send: telemetry
2025-05-22 22:33:38,572 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: status_report
2025-05-22 22:33:39,566 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\output.log
2025-05-22 22:33:39,674 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:39,675 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:39,675 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:39,676 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:39,953 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:39,954 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:39,954 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:39,954 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:40,079 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:40,080 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:40,080 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:40,080 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:40,568 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\wandb-summary.json
2025-05-22 22:33:40,585 WARNING FileStreamThread:30740 [file_stream.py:request_with_retry():667] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/file_stream (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1133)'))). func: functools.partial(<bound method Session.post of <requests.sessions.Session object at 0x00000191F5C81FD0>>, timeout=180), args: ('https://api.wandb.ai/files/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/file_stream',), kwargs: {'json': {'files': {'wandb-history.jsonl': {'offset': 0, 'content': ['{"Iter_1/AvgTrainLoss_epoch": 18.318776448567707, "Iter_1/TestLoss_epoch": 9.518993377685547, "global_epoch": 4, "iteration": 1, "epoch_in_iteration": 5, "_timestamp": 1747924419.6745849, "_runtime": 21.790021896362305, "_step": 0}']}}, 'dropped': 0}}
2025-05-22 22:33:40,645 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2548] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/wandb-metadata.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250522%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250522T143339Z&X-Goog-Expires=86399&X-Goog-Signature=a176f0baaec7a3122ecdda1ebdf4c1d60f1843cb795bca528227e5525237134988151e4265b449583e019afaffabf7a2909b83ebbc55454d7a25edb4b15870bf95607c2d3440f3824f782fc4a6662c35cbf59824c677c658fdd884571126eaeee80b4cdcce228de980d0c9f8ef4cc500ade711232edb0d1d73474fe2c723e0053b24dbae0e4165c06610d33482cfd482fd7bb391c1a8b1f3b2b69ac3fb7b1d2c79573d09d73a7119c037acd6f929900031c7d816fc24b92da92e669e43543c56daf0a4ef44c253a8caab8d4ab6b9cd7b869f0a66dad3ed12b7bcde0ca1e5a23ad67669cecffa92bfcff769ed774379a1759777563f19089c78f6a965873dfd5f&X-Goog-SignedHeaders=host&X-User=939531372: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/wandb-metadata.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250522%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250522T143339Z&X-Goog-Expires=86399&X-Goog-Signature=a176f0baaec7a3122ecdda1ebdf4c1d60f1843cb795bca528227e5525237134988151e4265b449583e019afaffabf7a2909b83ebbc55454d7a25edb4b15870bf95607c2d3440f3824f782fc4a6662c35cbf59824c677c658fdd884571126eaeee80b4cdcce228de980d0c9f8ef4cc500ade711232edb0d1d73474fe2c723e0053b24dbae0e4165c06610d33482cfd482fd7bb391c1a8b1f3b2b69ac3fb7b1d2c79573d09d73a7119c037acd6f929900031c7d816fc24b92da92e669e43543c56daf0a4ef44c253a8caab8d4ab6b9cd7b869f0a66dad3ed12b7bcde0ca1e5a23ad67669cecffa92bfcff769ed774379a1759777563f19089c78f6a965873dfd5f&X-Goog-SignedHeaders=host&X-User=939531372 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1133)')))
2025-05-22 22:33:40,645 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2550] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1191'}
2025-05-22 22:33:40,645 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2552] upload_file response body: 
2025-05-22 22:33:40,776 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:40,776 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:40,776 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:40,776 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:41,054 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:41,054 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:41,055 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:41,055 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:41,163 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:41,163 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:41,163 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:41,164 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:41,582 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\wandb-summary.json
2025-05-22 22:33:41,582 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\output.log
2025-05-22 22:33:41,778 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:41,778 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:41,778 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:41,779 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:42,050 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:42,050 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:42,050 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:42,051 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:42,181 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: partial_history
2025-05-22 22:33:42,182 DEBUG   SenderThread:30740 [sender.py:send():379] send: history
2025-05-22 22:33:42,182 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: summary_record
2025-05-22 22:33:42,182 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:42,494 DEBUG   SenderThread:30740 [sender.py:send():379] send: telemetry
2025-05-22 22:33:42,495 DEBUG   SenderThread:30740 [sender.py:send():379] send: exit
2025-05-22 22:33:42,495 INFO    SenderThread:30740 [sender.py:send_exit():584] handling exit code: 0
2025-05-22 22:33:42,495 INFO    SenderThread:30740 [sender.py:send_exit():586] handling runtime: 22
2025-05-22 22:33:42,495 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:42,495 INFO    SenderThread:30740 [sender.py:send_exit():592] send defer
2025-05-22 22:33:42,495 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,497 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 0
2025-05-22 22:33:42,497 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,497 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 0
2025-05-22 22:33:42,497 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 1
2025-05-22 22:33:42,497 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,497 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 1
2025-05-22 22:33:42,497 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,497 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 1
2025-05-22 22:33:42,497 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 2
2025-05-22 22:33:42,497 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,497 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 2
2025-05-22 22:33:42,497 INFO    HandlerThread:30740 [system_monitor.py:finish():190] Stopping system monitor
2025-05-22 22:33:42,497 DEBUG   SystemMonitor:30740 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-05-22 22:33:42,497 DEBUG   SystemMonitor:30740 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2025-05-22 22:33:42,497 DEBUG   SystemMonitor:30740 [system_monitor.py:_start():170] Publishing last batch of metrics
2025-05-22 22:33:42,503 INFO    HandlerThread:30740 [interfaces.py:finish():202] Joined cpu monitor
2025-05-22 22:33:42,503 INFO    HandlerThread:30740 [interfaces.py:finish():202] Joined disk monitor
2025-05-22 22:33:42,536 INFO    HandlerThread:30740 [interfaces.py:finish():202] Joined gpu monitor
2025-05-22 22:33:42,536 INFO    HandlerThread:30740 [interfaces.py:finish():202] Joined memory monitor
2025-05-22 22:33:42,536 INFO    HandlerThread:30740 [interfaces.py:finish():202] Joined network monitor
2025-05-22 22:33:42,536 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 2
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 3
2025-05-22 22:33:42,536 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,536 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 3
2025-05-22 22:33:42,536 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 3
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 4
2025-05-22 22:33:42,536 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,536 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 4
2025-05-22 22:33:42,536 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 4
2025-05-22 22:33:42,536 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 5
2025-05-22 22:33:42,537 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,537 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 5
2025-05-22 22:33:42,537 DEBUG   SenderThread:30740 [sender.py:send():379] send: summary
2025-05-22 22:33:42,537 INFO    SenderThread:30740 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-22 22:33:42,537 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,537 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 5
2025-05-22 22:33:42,537 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 6
2025-05-22 22:33:42,537 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,537 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 6
2025-05-22 22:33:42,538 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,538 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 6
2025-05-22 22:33:42,540 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: status_report
2025-05-22 22:33:42,594 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\wandb-summary.json
2025-05-22 22:33:42,594 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\output.log
2025-05-22 22:33:42,805 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2548] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/wandb-metadata.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250522%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250522T143339Z&X-Goog-Expires=86399&X-Goog-Signature=a176f0baaec7a3122ecdda1ebdf4c1d60f1843cb795bca528227e5525237134988151e4265b449583e019afaffabf7a2909b83ebbc55454d7a25edb4b15870bf95607c2d3440f3824f782fc4a6662c35cbf59824c677c658fdd884571126eaeee80b4cdcce228de980d0c9f8ef4cc500ade711232edb0d1d73474fe2c723e0053b24dbae0e4165c06610d33482cfd482fd7bb391c1a8b1f3b2b69ac3fb7b1d2c79573d09d73a7119c037acd6f929900031c7d816fc24b92da92e669e43543c56daf0a4ef44c253a8caab8d4ab6b9cd7b869f0a66dad3ed12b7bcde0ca1e5a23ad67669cecffa92bfcff769ed774379a1759777563f19089c78f6a965873dfd5f&X-Goog-SignedHeaders=host&X-User=939531372: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/wandb-metadata.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250522%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250522T143339Z&X-Goog-Expires=86399&X-Goog-Signature=a176f0baaec7a3122ecdda1ebdf4c1d60f1843cb795bca528227e5525237134988151e4265b449583e019afaffabf7a2909b83ebbc55454d7a25edb4b15870bf95607c2d3440f3824f782fc4a6662c35cbf59824c677c658fdd884571126eaeee80b4cdcce228de980d0c9f8ef4cc500ade711232edb0d1d73474fe2c723e0053b24dbae0e4165c06610d33482cfd482fd7bb391c1a8b1f3b2b69ac3fb7b1d2c79573d09d73a7119c037acd6f929900031c7d816fc24b92da92e669e43543c56daf0a4ef44c253a8caab8d4ab6b9cd7b869f0a66dad3ed12b7bcde0ca1e5a23ad67669cecffa92bfcff769ed774379a1759777563f19089c78f6a965873dfd5f&X-Goog-SignedHeaders=host&X-User=939531372 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1133)')))
2025-05-22 22:33:42,805 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2550] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1191'}
2025-05-22 22:33:42,805 ERROR   wandb-upload_0:30740 [internal_api.py:upload_file():2552] upload_file response body: 
2025-05-22 22:33:42,883 INFO    SenderThread:30740 [sender.py:transition_state():612] send defer: 7
2025-05-22 22:33:42,883 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: defer
2025-05-22 22:33:42,884 INFO    HandlerThread:30740 [handler.py:handle_request_defer():170] handle defer: 7
2025-05-22 22:33:42,884 DEBUG   SenderThread:30740 [sender.py:send_request():406] send_request: defer
2025-05-22 22:33:42,884 INFO    SenderThread:30740 [sender.py:send_request_defer():608] handle sender defer: 7
2025-05-22 22:33:43,507 DEBUG   HandlerThread:30740 [handler.py:handle_request():144] handle_request: poll_exit
2025-05-22 22:33:43,602 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\config.yaml
2025-05-22 22:33:44,064 WARNING FileStreamThread:30740 [file_stream.py:request_with_retry():667] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/file_stream (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1133)'))). func: functools.partial(<bound method Session.post of <requests.sessions.Session object at 0x00000191F5C81FD0>>, timeout=180), args: ('https://api.wandb.ai/files/939531372-south-china-university-of-technology/tracin_active_learning/2qvbwetj/file_stream',), kwargs: {'json': {'files': {'wandb-history.jsonl': {'offset': 0, 'content': ['{"Iter_1/AvgTrainLoss_epoch": 18.318776448567707, "Iter_1/TestLoss_epoch": 9.518993377685547, "global_epoch": 4, "iteration": 1, "epoch_in_iteration": 5, "_timestamp": 1747924419.6745849, "_runtime": 21.790021896362305, "_step": 0}']}}, 'dropped': 0}}
2025-05-22 22:33:44,608 INFO    Thread-16 :30740 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250522_223317-2qvbwetj\files\output.log
