2025-05-29 16:45:41,472 INFO    StreamThr :15620 [internal.py:wandb_internal():86] W&B internal server running at pid: 15620, started at: 2025-05-29 16:45:41.468964
2025-05-29 16:46:17,109 INFO    wandb-upload_2:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\gkloxmj9-media/table/Iter_1/Epoch_5_TestPredictions_0_2b0d573c8087f6bc3290.table.json
2025-05-29 16:46:18,932 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:18,944 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:19,693 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2\Epoch_5_TestPredictions_15_2bf318142f2e80e143b7.table.json
2025-05-29 16:46:19,693 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table
2025-05-29 16:46:19,693 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2
2025-05-29 16:46:20,117 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: internal_messages
2025-05-29 16:46:20,117 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: stop_status
2025-05-29 16:46:20,348 INFO    wandb-upload_1:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\64qqlx90-media/table/Iter_2/Epoch_5_TestPredictions_15_2bf318142f2e80e143b7.table.json
2025-05-29 16:46:22,283 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:22,291 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:22,719 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2\Epoch_10_TestPredictions_19_d333e6276211b08fe212.table.json
2025-05-29 16:46:22,719 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2
2025-05-29 16:46:23,002 INFO    wandb-upload_0:15620 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmpnafxvxid
2025-05-29 16:46:23,377 INFO    wandb-upload_2:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\01zaes0c-media/table/Iter_2/Epoch_10_TestPredictions_19_d333e6276211b08fe212.table.json
2025-05-29 16:46:23,598 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:23,610 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:23,723 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2\Epoch_15_TestPredictions_24_fe33c9080598238ed2ef.table.json
2025-05-29 16:46:23,723 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_2
2025-05-29 16:46:23,803 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:24,027 INFO    SenderThread:15620 [sender.py:send_request_log_artifact():1441] logged artifact run-9w9ie7ax-Iter_1Epoch_10_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTIwOTIyNw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY4MzYyMg==', 'latestArtifact': None}}
2025-05-29 16:46:24,027 DEBUG   SenderThread:15620 [sender.py:send():379] send: files
2025-05-29 16:46:24,027 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file media\table\Iter_1/Epoch_10_TestPredictions_4_8317691264cba2c68989.table.json with policy now
2025-05-29 16:46:24,027 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: status_report
2025-05-29 16:46:24,027 DEBUG   SenderThread:15620 [sender.py:send():379] send: history
2025-05-29 16:46:24,027 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: summary_record
2025-05-29 16:46:24,027 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 16:46:24,027 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 16:46:24,656 INFO    wandb-upload_2:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\7a3b5jte-media/table/Iter_1/Epoch_10_TestPredictions_4_8317691264cba2c68989.table.json
2025-05-29 16:46:24,677 INFO    wandb-upload_1:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\uzfiza80-media/table/Iter_2/Epoch_15_TestPredictions_24_fe33c9080598238ed2ef.table.json
2025-05-29 16:46:24,735 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\output.log
2025-05-29 16:46:24,737 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\wandb-summary.json
2025-05-29 16:46:25,177 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: keepalive
2025-05-29 16:46:25,290 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:25,298 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:25,744 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3\Epoch_5_TestPredictions_30_b38c1a69cf5599ba1a25.table.json
2025-05-29 16:46:25,744 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table
2025-05-29 16:46:25,744 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3
2025-05-29 16:46:26,070 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:26,079 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:26,241 INFO    wandb-upload_0:15620 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmp9gw3_h1i
2025-05-29 16:46:26,420 INFO    wandb-upload_1:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\14y98pp0-media/table/Iter_3/Epoch_5_TestPredictions_30_b38c1a69cf5599ba1a25.table.json
2025-05-29 16:46:26,744 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3\Epoch_10_TestPredictions_34_9a6a5030adf05d71971a.table.json
2025-05-29 16:46:26,744 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3
2025-05-29 16:46:27,108 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:27,119 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:27,334 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:27,341 INFO    SenderThread:15620 [sender.py:send_request_log_artifact():1441] logged artifact run-9w9ie7ax-Iter_1Epoch_15_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTIwOTQ0OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY4MzY2NQ==', 'latestArtifact': None}}
2025-05-29 16:46:27,341 DEBUG   SenderThread:15620 [sender.py:send():379] send: files
2025-05-29 16:46:27,341 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file media\table\Iter_1/Epoch_15_TestPredictions_9_fe67c18582307aab9b84.table.json with policy now
2025-05-29 16:46:27,341 DEBUG   SenderThread:15620 [sender.py:send():379] send: history
2025-05-29 16:46:27,341 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: summary_record
2025-05-29 16:46:27,341 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 16:46:27,341 DEBUG   SenderThread:15620 [sender.py:send():379] send: history
2025-05-29 16:46:27,341 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: summary_record
2025-05-29 16:46:27,343 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 16:46:27,344 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 16:46:27,746 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\wandb-summary.json
2025-05-29 16:46:27,747 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3\Epoch_15_TestPredictions_39_21bf418aed4915b044f5.table.json
2025-05-29 16:46:27,747 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_3
2025-05-29 16:46:27,931 INFO    wandb-upload_2:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\1245k29l-media/table/Iter_3/Epoch_10_TestPredictions_34_9a6a5030adf05d71971a.table.json
2025-05-29 16:46:28,057 INFO    wandb-upload_1:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\00z0ls01-media/table/Iter_1/Epoch_15_TestPredictions_9_fe67c18582307aab9b84.table.json
2025-05-29 16:46:28,504 INFO    wandb-upload_0:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\m44qd8n5-media/table/Iter_3/Epoch_15_TestPredictions_39_21bf418aed4915b044f5.table.json
2025-05-29 16:46:28,758 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\output.log
2025-05-29 16:46:29,160 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:29,172 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:29,768 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_4\Epoch_5_TestPredictions_45_4294b6d17000f8027654.table.json
2025-05-29 16:46:29,768 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table
2025-05-29 16:46:29,768 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_4
2025-05-29 16:46:29,909 INFO    wandb-upload_3:15620 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmpq5d46rtp
2025-05-29 16:46:30,125 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 16:46:30,137 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 16:46:30,242 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: keepalive
2025-05-29 16:46:30,391 INFO    wandb-upload_2:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\vpblh4gp-media/table/Iter_4/Epoch_5_TestPredictions_45_4294b6d17000f8027654.table.json
2025-05-29 16:46:30,771 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_4\Epoch_10_TestPredictions_49_b25339cc94aad2454bae.table.json
2025-05-29 16:46:30,771 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\media\table\Iter_4
2025-05-29 16:46:31,297 INFO    SenderThread:15620 [sender.py:send_request_log_artifact():1441] logged artifact run-9w9ie7ax-Iter_2Epoch_5_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTIwOTUyMw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY4MzY3Nw==', 'latestArtifact': None}}
2025-05-29 16:46:31,297 DEBUG   SenderThread:15620 [sender.py:send():379] send: files
2025-05-29 16:46:31,297 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file media\table\Iter_2/Epoch_5_TestPredictions_15_2bf318142f2e80e143b7.table.json with policy now
2025-05-29 16:46:31,297 DEBUG   HandlerThread:15620 [handler.py:handle_request():144] handle_request: status_report
2025-05-29 16:46:31,297 DEBUG   SenderThread:15620 [sender.py:send():379] send: history
2025-05-29 16:46:31,297 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: summary_record
2025-05-29 16:46:31,297 INFO    SenderThread:15620 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 16:46:31,297 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: stop_status
2025-05-29 16:46:31,639 DEBUG   SenderThread:15620 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 16:46:31,782 INFO    Thread-16 :15620 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_164541-9w9ie7ax\files\wandb-summary.json
2025-05-29 16:46:31,901 INFO    wandb-upload_0:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\18bw6idd-media/table/Iter_4/Epoch_10_TestPredictions_49_b25339cc94aad2454bae.table.json
2025-05-29 16:46:32,006 INFO    wandb-upload_3:15620 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpxx9hh_6jwandb\bbrcom0y-media/table/Iter_2/Epoch_5_TestPredictions_15_2bf318142f2e80e143b7.table.json
